familyname | genusname
Juglandaceae | Juglans
Juglandaceae | Oreomunnea
Juglandaceae | Platycarya
Juglandaceae | Pterocarya
Juglandaceae | Rhoiptelea
Juncaceae | Distichia
Juncaceae | Juncus
Juncaceae | Luzula
Juncaceae | Marsippospermum
Juncaceae | Oxychloe
Juncaceae | Patosia
Juncaceae | Rostkovia
Juncaginaceae | Lilaea
Juncaginaceae | Tetroncium
Juncaginaceae | Triglochin
Kirkiaceae | Kirkia
Koeberliniaceae | Koeberlinia
Krameriaceae | Krameria
Lacistemataceae | Lacistema
Lacistemataceae | Lozania
Lactoridaceae | Lactoris
Lamiaceae | Acanthomintha
Lamiaceae | Achyrospermum
Lamiaceae | Acinos
Lamiaceae | Acrotome
Lamiaceae | Acrymia
Lamiaceae | Aegiphila
Lamiaceae | Aeolanthus
Lamiaceae | Aeollanthus
Lamiaceae | Agastache
Lamiaceae | Ajuga
Lamiaceae | Ajugoides
Lamiaceae | Alajja
Lamiaceae | Alvesia
Lamiaceae | Amasonia
Lamiaceae | Amethystea
Lamiaceae | Anisochilus
Lamiaceae | Anisomeles
Lamiaceae | Asterohyptis
Lamiaceae | Ballota
Lamiaceae | Basilicum
Lamiaceae | Benguellia
Lamiaceae | Betonica
Lamiaceae | Blephilia
Lamiaceae | Bostrychanthera
Lamiaceae | Brachysola
Lamiaceae | Brazoria
Lamiaceae | Bystropogon
Lamiaceae | Callicarpa
Lamiaceae | Capitanopsis
Lamiaceae | Caryopteris
Lamiaceae | Catoferia
Lamiaceae | Catopheria
Lamiaceae | Cedronella
Lamiaceae | Chaiturus
Lamiaceae | Chamaesphacos
Lamiaceae | Chaunostoma
Lamiaceae | Chelonopsis
Lamiaceae | Chloanthes
Lamiaceae | Cleonia
Lamiaceae | Clerodendrum
Lamiaceae | × Clinomicromeria
Lamiaceae | Clinopodium
Lamiaceae | Colebrookea
Lamiaceae | Coleus
Lamiaceae | Collinsonia
Lamiaceae | Colquhounia
Lamiaceae | Comanthosphace
Lamiaceae | Congea
Lamiaceae | Conradina
Lamiaceae | Cornutia
Lamiaceae | Craniotome
Lamiaceae | Cuminia
Lamiaceae | Cunila
Lamiaceae | Cyanostegia
Lamiaceae | Cyclotrichium
Lamiaceae | Cymaria
Lamiaceae | Dauphinea
Lamiaceae | Dicerandra
Lamiaceae | Dicrastylis
Lamiaceae | Discretitheca
Lamiaceae | Dorystaechas
Lamiaceae | Dracocephalum
Lamiaceae | Drepanocaryum
Lamiaceae | Elsholtzia
Lamiaceae | Endostemon
Lamiaceae | Eremostachys
Lamiaceae | Eriope
Lamiaceae | Eriophyton
Lamiaceae | Eriothymus
Lamiaceae | Eurysolen
Lamiaceae | Fabricia
Lamiaceae | Faradaya
Lamiaceae | Fuerstia
Lamiaceae | Galeopsis
Lamiaceae | Garrettia
Lamiaceae | Glechoma
Lamiaceae | Glechon
Lamiaceae | Glossocarya
Lamiaceae | Gmelina
Lamiaceae | Gomphostemma
Lamiaceae | Gontscharovia
Lamiaceae | Gumira
Lamiaceae | Hanceola
Lamiaceae | Haplostachys
Lamiaceae | Haumaniastrum
Lamiaceae | Hedeoma
Lamiaceae | Hemiandra
Lamiaceae | Hemigenia
Lamiaceae | Hemiphora
Lamiaceae | Hemistegia
Lamiaceae | Hesperozygis
Lamiaceae | Heterolamium
Lamiaceae | Hoehnea
Lamiaceae | Holmskioldia
Lamiaceae | Holocheila
Lamiaceae | Holostylon
Lamiaceae | Horminum
Lamiaceae | Hosea
Lamiaceae | Hoslundia
Lamiaceae | Huxleya
Lamiaceae | Hymenocrater
Lamiaceae | Hymenopyramis
Lamiaceae | Hypenia
Lamiaceae | Hypogomphia
Lamiaceae | Hyptidendron
Lamiaceae | Hyptis
Lamiaceae | Hyssopus
Lamiaceae | Isodon
Lamiaceae | Isoleucas
Lamiaceae | Kalaharia
Lamiaceae | Karomia
Lamiaceae | Killickia
Lamiaceae | Kudrjaschevia
Lamiaceae | Kurzamra
Lamiaceae | Lachnostachys
Lamiaceae | Lagochilus
Lamiaceae | Lagopsis
Lamiaceae | Lallemantia
Lamiaceae | Lamium
Lamiaceae | Lavandula
Lamiaceae | Leonotis
Lamiaceae | Leonurus
Lamiaceae | Lepechinia
Lamiaceae | Leucas
Lamiaceae | Leucosceptrum
Lamiaceae | Lophanthus
Lamiaceae | Loxocalyx
Lamiaceae | Lycopus
Lamiaceae | Macbridea
Lamiaceae | Madlabium
Lamiaceae | Marmoritis
Lamiaceae | Marrubium
Lamiaceae | Marsypianthes
Lamiaceae | Matsumurella
Lamiaceae | Meehania
Lamiaceae | Melissa
Lamiaceae | Melittis
Lamiaceae | Mentha
Lamiaceae | Meriandra
Lamiaceae | Metastachydium
Lamiaceae | Microcorys
Lamiaceae | Micromeria
Lamiaceae | Microtoena
Lamiaceae | Minthostachys
Lamiaceae | Moluccella
Lamiaceae | Monarda
Lamiaceae | Monardella
Lamiaceae | Monochilus
Lamiaceae | Mosla
Lamiaceae | Neoeplingia
Lamiaceae | Nepeta
Lamiaceae | Newcastelia
Lamiaceae | Nosema
Lamiaceae | Notochaete
Lamiaceae | Obtegomeria
Lamiaceae | Ocimum
Lamiaceae | Ombrocharis
Lamiaceae | Oncinocalyx
Lamiaceae | Origanum
Lamiaceae | Orthosiphon
Lamiaceae | Otostegia
Lamiaceae | Oxera
Lamiaceae | Panzerina
Lamiaceae | Paralamium
Lamiaceae | Paraphlomis
Lamiaceae | Paravitex
Lamiaceae | Peltodon
Lamiaceae | Pentapleura
Lamiaceae | Perilla
Lamiaceae | Perillula
Lamiaceae | Peronema
Lamiaceae | Perovskia
Lamiaceae | Petitia
Lamiaceae | Petraeovitex
Lamiaceae | Phlomidoschema
Lamiaceae | Phlomis
Lamiaceae | Phyllostegia
Lamiaceae | Physopsis
Lamiaceae | Physostegia
Lamiaceae | Piloblephis
Lamiaceae | Pityrodia
Lamiaceae | Platostoma
Lamiaceae | Plectranthus
Lamiaceae | Pogogyne
Lamiaceae | Pogostemon
Lamiaceae | Poliomintha
Lamiaceae | Prasium
Lamiaceae | Premna
Lamiaceae | Prostanthera
Lamiaceae | Prunella
Lamiaceae | Pseuderemostachys
Lamiaceae | Pseudocarpidium
Lamiaceae | Pseudocaryopteris
Lamiaceae | Pseudochamaesphacos
Lamiaceae | Pseudomarrubium
Lamiaceae | Pycnanthemum
Lamiaceae | Pycnostachys
Lamiaceae | Renschia
Lamiaceae | Rhabdocaulon
Lamiaceae | Rhaphiodon
Lamiaceae | Rhododon
Lamiaceae | Rosmarinus
Lamiaceae | Rostrinucula
Lamiaceae | Rotheca
Lamiaceae | Roylea
Lamiaceae | Rubiteucris
Lamiaceae | Rydingia
Lamiaceae | Saccocalyx
Lamiaceae | Salvia
Lamiaceae | Satureja
Lamiaceae | Schnabelia
Lamiaceae | Scutellaria
Lamiaceae | Sideritis
Lamiaceae | Siphocranion
Lamiaceae | Solenostemon
Lamiaceae | Spartothamnella
Lamiaceae | Sphenodesme
Lamiaceae | Stachydeoma
Lamiaceae | Stachyopsis
Lamiaceae | Stachys
Lamiaceae | Stenogyne
Lamiaceae | Sulaimania
Lamiaceae | Suzukia
Lamiaceae | Symphorema
Lamiaceae | Symphostemon
Lamiaceae | Synandra
Lamiaceae | Syncolostemon
Lamiaceae | Tectona
Lamiaceae | Teijsmanniodendron
Lamiaceae | Tetradenia
Lamiaceae | Teucridium
Lamiaceae | Teucrium
Lamiaceae | Thorncroftia
Lamiaceae | Thuspeinanta
Lamiaceae | Thymbra
Lamiaceae | Thymus
Lamiaceae | Tinnea
Lamiaceae | Trichostema
Lamiaceae | Tripora
Lamiaceae | Tsoongia
Lamiaceae | Vitex
Lamiaceae | Viticipremna
Lamiaceae | Volkameria
Lamiaceae | Warnockia
Lamiaceae | Wenchengia
Lamiaceae | Westringia
Lamiaceae | Wrixonia
Lamiaceae | Zataria
Lamiaceae | Zhumeria
Lamiaceae | Ziziphora
Lanariaceae | Lanaria
Lardizabalaceae | Akebia
Lardizabalaceae | Archakebia
Lardizabalaceae | Boquila
Lardizabalaceae | Decaisnea
Lardizabalaceae | Holboellia
Lardizabalaceae | Lardizabala
Lardizabalaceae | Sargentodoxa
Lardizabalaceae | Sinofranchetia
Lardizabalaceae | Stauntonia
Lauraceae | Actinodaphne
Lauraceae | Aiouea
Lauraceae | Alseodaphne
Lauraceae | Aniba
Lauraceae | Apollonias
Lauraceae | Aspidostemon
Lauraceae | Beilschmiedia
Lauraceae | Benzoin
Lauraceae | Camphora
Lauraceae | Caryodaphnopsis
Lauraceae | Cassytha
Lauraceae | Chlorocardium
Lauraceae | Cinnadenia
Lauraceae | Cinnamomum
Lauraceae | Cinnamonum
Lauraceae | Cryptocarya
Lauraceae | Dehaasia
Lauraceae | Dicypellium
Lauraceae | Dodecadenia
Lauraceae | Endiandra
Lauraceae | Endlicheria
Lauraceae | Eusideroxylon
Lauraceae | Gamanthera
Lauraceae | Hufelandia
Lauraceae | Hypodaphnis
Lauraceae | Iteadaphne
Lauraceae | Kubitzkia
Lauraceae | Laurus
Lauraceae | Licaria
Lauraceae | Lindera
Lauraceae | Litsea
Lauraceae | Machilus
Lauraceae | Malapoenna
Lauraceae | Mezilaurus
Lauraceae | Misanteca
Lauraceae | Mocinnodaphne
Lauraceae | Mutisiopersea
Lauraceae | Nectandra
Lauraceae | Neocinnamomum
Lauraceae | Neolitsea
Lauraceae | Notaphoebe
Lauraceae | Nothaphoebe
Lauraceae | Ocotea
Lauraceae | Oreodaphne
Lauraceae | Parasassafras
Lauraceae | Parthenoxylon
Lauraceae | Persea
Lauraceae | Phoebe
Lauraceae | Phyllostemonodaphne
Lauraceae | Pleurothyrium
Lauraceae | Polyadenia
Lauraceae | Potameia
Lauraceae | Potoxylon
Lauraceae | Povedadaphne
Lauraceae | Ravensara
Lauraceae | Rhodostemonodaphne
Lauraceae | Sassafras
Lauraceae | Schauera
Lauraceae | Sextonia
Lauraceae | Sinopora
Lauraceae | Sinosassafras
Lauraceae | Syndiclis
Lauraceae | Tetranthera
Lauraceae | Tylostemon
Lauraceae | Umbellularia
Lauraceae | Urbanodendron
Lauraceae | Williamodendron
Lecythidaceae | Abdulmajidia
Lecythidaceae | Allantoma
Lecythidaceae | Asteranthos
Lecythidaceae | Barringtonia
Lecythidaceae | Bertholletia
Lecythidaceae | Brazzeia
Lecythidaceae | Careya
Lecythidaceae | Cariniana
Lecythidaceae | Chydenanthus
Lecythidaceae | Corythophora
Lecythidaceae | Couratari
Lecythidaceae | Couroupita
Lecythidaceae | Crateranthus
Lecythidaceae | Eschweilera
Lecythidaceae | Foetidia
Lecythidaceae | Grias
Lecythidaceae | Gustavia
Lecythidaceae | Lecythis
Lecythidaceae | Napoleonaea
Lecythidaceae | Oubanguia
Lecythidaceae | Petersianthus
Lecythidaceae | Planchonia
Lecythidaceae | Rhaptopetalum
Lecythidaceae | Scytopetalum
Leguminosae | Abarema
Leguminosae | Abrus
Leguminosae | Acacia
Leguminosae | Acaciella
Leguminosae | Achyronia
Leguminosae | Acmispon
Leguminosae | Acosmium
Leguminosae | Acrocarpus
Leguminosae | Adenanthera
Leguminosae | Adenocarpus
Leguminosae | Adenodolichos
Leguminosae | Adenolobus
Leguminosae | Adenopodia
Leguminosae | Adesmia
Leguminosae | Aenictophyton
Leguminosae | Aeschynomene
Leguminosae | Affonsea
Leguminosae | Afgekia
Leguminosae | Afzelia
Leguminosae | Aganope
Leguminosae | Airyantha
Leguminosae | Akschindlium
Leguminosae | Alantsilodendron
Leguminosae | Albizia
Leguminosae | Albizzia
Leguminosae | Aldina
Leguminosae | Alexa
Leguminosae | Alhagi
Leguminosae | Alistilus
Leguminosae | Almaleea
Leguminosae | Alysicarpus
Leguminosae | Amarenus
Leguminosae | Amblygonocarpus
Leguminosae | Amblytropis
Leguminosae | Amburana
Leguminosae | Amerimnon
Leguminosae | Amherstia
Leguminosae | Amicia
Leguminosae | Ammodendron
Leguminosae | Ammopiptanthus
Leguminosae | Amoria
Leguminosae | Amorpha
Leguminosae | Amphicarpaea
Leguminosae | Amphimas
Leguminosae | Amphinomia
Leguminosae | Amphithalea
Leguminosae | Anadenanthera
Leguminosae | Anagyris
Leguminosae | Anarthrophyllum
Leguminosae | Andira
Leguminosae | Androcalymma
Leguminosae | Angylocalyx
Leguminosae | Anil
Leguminosae | Anila
Leguminosae | Anisolotus
Leguminosae | Anneslia
Leguminosae | Antheroporum
Leguminosae | Anthonotha
Leguminosae | Anthyllis
Leguminosae | Antopetitia
Leguminosae | Aotus
Leguminosae | Apalatoa
Leguminosae | Aphanocalyx
Leguminosae | Aphyllodium
Leguminosae | Apios
Leguminosae | Apoplanesia
Leguminosae | Apuleia
Leguminosae | Apurimacia
Leguminosae | Arachis
Leguminosae | Aragallus
Leguminosae | Arapatiella
Leguminosae | Archidendron
Leguminosae | Archidendropsis
Leguminosae | Arcoa
Leguminosae | Argyrocytisus
Leguminosae | Argyrolobium
Leguminosae | Arthrocarpum
Leguminosae | Arthroclianthus
Leguminosae | Aspalathoides
Leguminosae | Aspalathus
Leguminosae | Astracantha
Leguminosae | Astragalus
Leguminosae | Astyposanthes
Leguminosae | Ateleia
Leguminosae | Atelophragma
Leguminosae | Atossa
Leguminosae | Atylosia
Leguminosae | Aubrevillea
Leguminosae | Augouardia
Leguminosae | Austrodolichos
Leguminosae | Austrosteenisia
Leguminosae | Baikiaea
Leguminosae | Balizia
Leguminosae | Balsamocarpon
Leguminosae | Baphia
Leguminosae | Baphiastrum
Leguminosae | Baphiopsis
Leguminosae | Baptisia
Leguminosae | Barbieria
Leguminosae | Barklya
Leguminosae | Barnebydendron
Leguminosae | Barnebyella
Leguminosae | Baryxylum
Leguminosae | Batesia
Leguminosae | Batschia
Leguminosae | Baudouinia
Leguminosae | Bauhinia
Leguminosae | Behaimia
Leguminosae | Belairia
Leguminosae | Bergeronia
Leguminosae | Berlinia
Leguminosae | Bikinia
Leguminosae | Binaria
Leguminosae | Bionia
Leguminosae | Bituminaria
Leguminosae | Blanchetiodendron
Leguminosae | Bobgunnia
Leguminosae | Bocoa
Leguminosae | Bolusanthus
Leguminosae | Bolusia
Leguminosae | Borbonia
Leguminosae | Bossiaea
Leguminosae | Botor
Leguminosae | Bowdichia
Leguminosae | Bowringia
Leguminosae | Brachycylix
Leguminosae | Brachysema
Leguminosae | Brachystegia
Leguminosae | Bradburya
Leguminosae | Bradlea
Leguminosae | Brandzeia
Leguminosae | Brasilettia
Leguminosae | Brenaniodendron
Leguminosae | Brenierea
Leguminosae | Brodriguesia
Leguminosae | Brongniartia
Leguminosae | Brownea
Leguminosae | Browneopsis
Leguminosae | Brya
Leguminosae | Bryaspis
Leguminosae | Buchenroedera
Leguminosae | Burkea
Leguminosae | Burkilliodendron
Leguminosae | Burtonia
Leguminosae | Bussea
Leguminosae | Butea
Leguminosae | Cadia
Leguminosae | Caesalpinia
Leguminosae | Cailliea
Leguminosae | Cajanus
Leguminosae | Calicotome
Leguminosae | Calispepla
Leguminosae | Callerya
Leguminosae | Calliandra
Leguminosae | Calliandropsis
Leguminosae | Callistachys
Leguminosae | Calophaca
Leguminosae | Calopogonium
Leguminosae | Calpocalyx
Leguminosae | Calpurnia
Leguminosae | Calycomorphum
Leguminosae | Camoensia
Leguminosae | Campsiandra
Leguminosae | Camptosema
Leguminosae | Campylotropis
Leguminosae | Canavalia
Leguminosae | Candolleodendron
Leguminosae | Cantharospermum
Leguminosae | Cantuffa
Leguminosae | Caragana
Leguminosae | Carissoa
Leguminosae | Carmichaelia
Leguminosae | Cascaronia
Leguminosae | Cassia
Leguminosae | Castanospermum
Leguminosae | Cathormion
Leguminosae | Cebipira
Leguminosae | Cedrelinga
Leguminosae | Cenostigma
Leguminosae | Centrolobium
Leguminosae | Centrosema
Leguminosae | Ceratonia
Leguminosae | Cercidium
Leguminosae | Cercis
Leguminosae | Chadsia
Leguminosae | Chaetocalyx
Leguminosae | Chamaecrista
Leguminosae | Chamaecytisus
Leguminosae | Chamaefistula
Leguminosae | Chamaespartium
Leguminosae | Chapmannia
Leguminosae | Chasmone
Leguminosae | Chesneya
Leguminosae | Chesniella
Leguminosae | Chidlowia
Leguminosae | Chiovendaea
Leguminosae | Chloroleucon
Leguminosae | Chordospartium
Leguminosae | Chorizema
Leguminosae | Christia
Leguminosae | Chronanthos
Leguminosae | Cicer
Leguminosae | Circinus
Leguminosae | Cladrastis
Leguminosae | Clathrotropis
Leguminosae | Clavulium
Leguminosae | Cleobulia
Leguminosae | Clianthus
Leguminosae | Clitoria
Leguminosae | Clitoriopsis
Leguminosae | Cochlianthus
Leguminosae | Codariocalyx
Leguminosae | Coelidium
Leguminosae | Cojoba
Leguminosae | Collaea
Leguminosae | Cologania
Leguminosae | Colophospermum
Leguminosae | Colutea
Leguminosae | Coluteastrum
Leguminosae | Colvillea
Leguminosae | Conzattia
Leguminosae | Copaiba
Leguminosae | Copaifera
Leguminosae | Copaiva
Leguminosae | Corallodendron
Leguminosae | Corallospartium
Leguminosae | Cordeauxia
Leguminosae | Cordyla
Leguminosae | Corethrodendron
Leguminosae | Coronilla
Leguminosae | Corothamnus
Leguminosae | Corothamus
Leguminosae | Coumarouna
Leguminosae | Coursetia
Leguminosae | Cracca
Leguminosae | Craibia
Leguminosae | Cranocarpus
Leguminosae | Craspedolobium
Leguminosae | Cratylia
Leguminosae | Cristonia
Leguminosae | Crotalaria
Leguminosae | Cruddasia
Leguminosae | Crudia
Leguminosae | Cryptosepalum
Leguminosae | Ctenophyllum
Leguminosae | Cullen
Leguminosae | Cyamopsis
Leguminosae | Cyathostegia
Leguminosae | Cyclocarpa
Leguminosae | Cyclolobium
Leguminosae | Cyclopia
Leguminosae | Cylicodiscus
Leguminosae | Cymbosema
Leguminosae | Cynometra
Leguminosae | Cystium
Leguminosae | Cytisanthus
Leguminosae | Cytisogenista
Leguminosae | Cytisophyllum
Leguminosae | Cytisopsis
Leguminosae | Cytisus
Leguminosae | Dahlstedtia
Leguminosae | Dalbergia
Leguminosae | Dalbergiella
Leguminosae | Dalea
Leguminosae | Dalhousiea
Leguminosae | Damapana
Leguminosae | Daniellia
Leguminosae | Daubentonia
Leguminosae | Daviesia
Leguminosae | Decorsea
Leguminosae | Deguelia
Leguminosae | Delonix
Leguminosae | Dendrolobium
Leguminosae | Derris
Leguminosae | Desmanthus
Leguminosae | Desmodiastrum
Leguminosae | Desmodium
Leguminosae | Despeleza
Leguminosae | Detarium
Leguminosae | Dewevrea
Leguminosae | Dialium
Leguminosae | Dicerma
Leguminosae | Dichilus
Leguminosae | Dichrostachys
Leguminosae | Dicorynia
Leguminosae | Dicraeopetalum
Leguminosae | Dicymbe
Leguminosae | Dicymbopsis
Leguminosae | Didelotia
Leguminosae | Diholcos
Leguminosae | Dillwynia
Leguminosae | Dimorphandra
Leguminosae | Dinizia
Leguminosae | Dioclea
Leguminosae | Diphaca
Leguminosae | Diphyllarium
Leguminosae | Diphysa
Leguminosae | Diplotropis
Leguminosae | Dipogon
Leguminosae | Dipteryx
Leguminosae | Diptychandra
Leguminosae | Discolobium
Leguminosae | Distemonanthus
Leguminosae | Disynstemon
Leguminosae | Dolicholus
Leguminosae | Dolichopsis
Leguminosae | Dolichos
Leguminosae | Dorycnium
Leguminosae | Dorycnopsis
Leguminosae | Drepanocarpus
Leguminosae | Droogmansia
Leguminosae | Dumasia
Leguminosae | Dunbaria
Leguminosae | Duparquetia
Leguminosae | Dupuya
Leguminosae | Dussia
Leguminosae | Dysolobium
Leguminosae | Ebenidium
Leguminosae | Ebenopsis
Leguminosae | Ebenus
Leguminosae | Ecastaphyllum
Leguminosae | Echinospartum
Leguminosae | Ecuadendron
Leguminosae | Eleiotis
Leguminosae | Elephantorrhiza
Leguminosae | Eligmocarpus
Leguminosae | Elizabetha
Leguminosae | Emerus
Leguminosae | Eminia
Leguminosae | Endertia
Leguminosae | Endosamara
Leguminosae | Englerodendron
Leguminosae | Entada
Leguminosae | Entadopsis
Leguminosae | Enterolobium
Leguminosae | Eperua
Leguminosae | Eremosparton
Leguminosae | Erichsenia
Leguminosae | Erinacea
Leguminosae | Eriosema
Leguminosae | Erophaca
Leguminosae | Errazurizia
Leguminosae | Ervum
Leguminosae | Erythrina
Leguminosae | Erythrophleum
Leguminosae | Etaballia
Leguminosae | Euchilopsis
Leguminosae | Euchresta
Leguminosae | Eurypetalum
Leguminosae | Eutaxia
Leguminosae | Eversmannia
Leguminosae | Exostyles
Leguminosae | Eysenhardtia
Leguminosae | Fagelia
Leguminosae | Faidherbia
Leguminosae | Falcata
Leguminosae | Falcataria
Leguminosae | Fedorovia
Leguminosae | Fiebrigiella
Leguminosae | Fillaeopsis
Leguminosae | Fissicalyx
Leguminosae | Flemingia
Leguminosae | Fordia
Leguminosae | Gagnebina
Leguminosae | Gajanus
Leguminosae | Galactia
Leguminosae | Galega
Leguminosae | Gastrolobium
Leguminosae | Geissaspis
Leguminosae | Genista
Leguminosae | Genistidium
Leguminosae | Geoffroea
Leguminosae | Gigasiphon
Leguminosae | Gilbertiodendron
Leguminosae | Gilletiodendron
Leguminosae | Gleditsia
Leguminosae | Gliricidia
Leguminosae | Glottidium
Leguminosae | Glycine
Leguminosae | Glycinopsis
Leguminosae | Glycyrrhiza
Leguminosae | Glycyrrhizopsis
Leguminosae | Gompholobium
Leguminosae | Goniorrhachis
Leguminosae | Gonocytisus
Leguminosae | Goodia
Leguminosae | Gossweilerodendron
Leguminosae | Grazielodendron
Leguminosae | Griffonia
Leguminosae | Grona
Leguminosae | Gueldenstaedtia
Leguminosae | Guianodendron
Leguminosae | Guibourtia
Leguminosae | Guilandina
Leguminosae | Guillandinodes
Leguminosae | Gymnocladus
Leguminosae | Haematoxylum
Leguminosae | Haitimimosa
Leguminosae | Halimodendron
Leguminosae | Hammatolobium
Leguminosae | Hanslia
Leguminosae | Haplormosia
Leguminosae | Hardenbergia
Leguminosae | Hardwickia
Leguminosae | Harleyodendron
Leguminosae | Harpalyce
Leguminosae | Havardia
Leguminosae | Hebestigma
Leguminosae | Hedysarum
Leguminosae | Hegnera
Leguminosae | Heinekenia
Leguminosae | Hermesias
Leguminosae | Herpetica
Leguminosae | Herpyza
Leguminosae | Hesperalbizia
Leguminosae | Hesperastragalus
Leguminosae | Hesperolaburnum
Leguminosae | Hesperothamnus
Leguminosae | Heteroflorum
Leguminosae | Heterostemon
Leguminosae | Hippocrepis
Leguminosae | Hoffmannseggia
Leguminosae | Hoita
Leguminosae | Holocalyx
Leguminosae | Homalobus
Leguminosae | Hosackia
Leguminosae | Hovea
Leguminosae | Humboldtia
Leguminosae | Humularia
Leguminosae | Hybosema
Leguminosae | Hydrochorea
Leguminosae | Hylodendron
Leguminosae | Hylodesmum
Leguminosae | Hymenaea
Leguminosae | Hymenocarpos
Leguminosae | Hymenolobium
Leguminosae | Hymenostegia
Leguminosae | Hypechusa
Leguminosae | Hypocalyptus
Leguminosae | Icuria
Leguminosae | Indigastrum
Leguminosae | Indigofera
Leguminosae | Indopiptadenia
Leguminosae | Inga
Leguminosae | Inocarpus
Leguminosae | Intsia
Leguminosae | Isandrina
Leguminosae | Isoberlinia
Leguminosae | Isomacrolobium
Leguminosae | Isotropis
Leguminosae | Jacksonago
Leguminosae | Jacksonia
Leguminosae | Jacqueshuberia
Leguminosae | Jansonia
Leguminosae | Julbernardia
Leguminosae | Kalappia
Leguminosae | Kanaloa
Leguminosae | Kebirita
Leguminosae | Kennedia
Leguminosae | Kerstingiella
Leguminosae | Keyserlingia
Leguminosae | Kingiodendron
Leguminosae | Klugiodendron
Leguminosae | Koompassia
Leguminosae | Kotschya
Leguminosae | Kraunhia
Leguminosae | Krebsia
Leguminosae | Kuhnistera
Leguminosae | Kummerowia
Leguminosae | Kunstleria
Leguminosae | Labichea
Leguminosae | Lablab
Leguminosae | Laburnocytisus
